	AveExpr	Coef.BasalvsLP	Coef.BasalvsML	Coef.LPvsML	t.BasalvsLP	t.BasalvsML	t.LPvsML	P.value.BasalvsLP	P.value.BasalvsML	P.value.LPvsML	Results.BasalvsLP	Results.BasalvsML	Results.LPvsML	Genes.ENTREZID	Genes.SYMBOL	Genes.TXCHROM
71955	7.7768084354915	-1.02612999994488	-0.478963761533953	0.54716623841093	-0.205864085405706	0	0	0.420912143634865	0.998462935998962	0.997713441499695	0	0	0	71955	Ist1	chr8
75871	4.66708403341938	-0.170760932824589	0.167482004103531	0.338242936928119	0	0	0	0.999859218566637	0.999861800047429	0.999465153320824	0	0	0	75871	Zfp821	chr8
52335	6.5822983649887	-0.19062290941197	-0.0685064902194306	0.122116419192539	0	0	0	0.999959720446712	0.999990213469232	0.999988255239567	0	0	0	52335	Atxn1l	chr8
11765	7.57278488974148	-0.557145197491239	-0.427661481801223	0.129483715690015	0	0	0	0.993081785122854	0.998204446341137	0.999938323503871	0	0	0	11765	Ap1g1	chr8
100217432	-1.38637109957082	-1.2927307720905	-0.25763979531138	1.03509097677912	-0.54352830553261	0	0.0688069935274526	0.30173565820769	0.91778977080645	0.475212785018105	0	0	0	100217432	Snord71	chr8
244650	5.2724978955064	-0.603755838586022	0.249162820025981	0.852918658612003	0	0	0	0.983916567195521	0.999415471420094	0.8256341910783	0	0	0	244650	Phlpp2	chr8
73608	4.2786883753922	-3.82374420749387	-3.72102377008505	0.102720437408823	-15.7868885965515	-15.2404800539181	0	8.25895694518292e-08	1.09717125650555e-07	0.999936363156086	-1	-1	0	73608	Marveld3	chr8
234724	-2.5088123300053	-6.03068904117898	-4.6063650338485	1.42432400733048	-8.45238448086098	-5.93473606446454	0.943616472351692	1.2096007786739e-05	0.000152595007579711	0.18620361517617	-1	-1	0	234724	Tat	chr8
234725	4.44747319468107	-1.66163826320067	-1.05199804816776	0.60964021503291	-3.36539311725654	-0.26242688064125	0	0.00462469633673893	0.399675453685639	0.969335103510176	-1	0	0	234725	Zfp612	chr8
234728	3.33391844746538	0.064811124157838	-0.305266101020641	-0.370077225178479	0	0	0	0.999927853044545	0.999341025342347	0.998843003161333	0	0	0	234728	Cmtr2	chr8
234729	5.03819600233907	0.0868313414604422	0.186054923416614	0.0992235819561715	0	0	0	0.999765110496946	0.999370335734748	0.999796938385283	0	0	0	234729	Vac14	chr8
244654	6.44749942392613	-1.5738777321859	0.384680791886232	1.95855852407213	-1.75741385505052	0	3.13492869148676	0.0576689710756385	0.954258554383403	0.0065907626289132	0	0	0	244654	Mtss2	chr8
76527	1.71023802223156	2.41147319777557	1.5268148520362	-0.884658345739373	5.59925260732341	2.36991616192508	0	0.000218798776819036	0.021983144126994	0.66893678837442	1	0	0	76527	Il34	chr8
101943	7.84683630219245	0.373959673897132	0.256399078203471	-0.117560595693661	0	0	0	0.99947534640962	0.999831316034647	0.999977167150754	0	0	0	101943	Sf3b3	chr8
102339	5.56260443836021	0.0200672174560772	-0.456226242416331	-0.476293459872409	0	0	0	0.999996840308865	0.999318528236411	0.99937822608062	0	0	0	102339	Cog4	chr8
234730	3.7595716031946	0.0364357400355693	-0.325889770133097	-0.362325510168666	0	0	0	0.999894293086398	0.998016188943931	0.997485960964222	0	0	0	234730	Fcsk	chr8
20444	2.79282739109753	3.06590187368919	3.80984310391119	0.743941230221999	8.06336093262877	10.6166081669076	0	1.61325054198778e-05	1.96821527214367e-06	0.805041723404233	1	1	0	20444	St3gal2	chr8
13680	5.2999052559761	0.339561944563736	0.31363231088906	-0.0259296336746759	0	0	0	0.99927914246411	0.999464616072315	0.99998847621795	0	0	0	13680	Ddx19a	chr8
234733	4.96369178271201	0.248517443270412	-0.59579763739624	-0.844315080666652	0	0	0	0.999904501297861	0.996248430287182	0.899142931764356	0	0	0	234733	Ddx19b	chr8
234734	6.84842156095625	0.253351500966289	0.103441535589808	-0.149909965376481	0	0	0	0.999825450619889	0.999960997669741	0.999962194274487	0	0	0	234734	Aars1	chr8
72544	2.94609760455087	0.93484170649515	1.02081212022635	0.0859704137312045	0	0.0844242942109775	0	0.599430296886262	0.46736754335487	0.997974440561139	0	0	0	72544	Exosc6	chr8
319518	3.84772923662799	0.129709583785584	-0.103549935053043	-0.233259518838627	0	0	0	0.999538381711204	0.999714034373739	0.999073657063407	0	0	0	319518	Pdpr	chr8
434350	1.2643289306579	-0.795398222102081	-0.645019383421284	0.150378838680798	0	0	0	0.776459362934748	0.9020215043237	0.997024577134316	0	0	0	434350	9430091E24Rik	chr8
20340	7.81387289889629	0.27882347175927	-0.406235571988375	-0.685059043747645	0	0	0	0.999873963121491	0.999502200965243	0.989714582147499	0	0	0	20340	Glg1	chr8
234736	5.34903288012935	-1.53517314281416	-1.06052341410772	0.474649728706438	-3.06934428459187	-0.346298222585837	0	0.00729196126175203	0.368839262672479	0.994439080074463	-1	0	0	234736	Rfwd3	chr8
547023	-0.593872161327164	-0.246376350516045	0.166119717510348	0.412496068026393	0	0	0	0.981432365498775	0.988670354482468	0.955059952799713	0	0	0	547023	NA	NA
74568	2.87680698492929	-0.356467062478469	-0.813181660716621	-0.456714598238151	0	0	0	0.984416952429217	0.771272035381397	0.976590413828026	0	0	0	74568	Mlkl	chr8
338521	-0.877604386631061	-0.202123221747778	-1.63696951713303	-1.43484629538526	0	-1.84347920978577	-1.32394413226959	0.974767407930979	0.0504796024289722	0.110324594671	0	0	0	338521	Fa2h	chr8
319481	5.43911366366248	-0.810073426623944	-0.436194377156684	0.37387904946726	0	0	0	0.795125024180967	0.984143784013806	0.992456300526693	0	0	0	319481	Wdr59	chr8
170737	7.06196204437694	-0.438053363110913	-0.87814188351667	-0.440088520405757	0	0	0	0.987543117144702	0.714124487380587	0.990649563967156	0	0	0	170737	Znrf1	chr8
52815	4.94716826627828	-2.35343532243342	-2.83521714297046	-0.481781820537042	-7.2543537565691	-9.90871629580781	0	3.51706871910729e-05	3.33603508405146e-06	0.993940561285782	-1	-1	0	52815	Ldhd	chr8
22640	4.18736564870766	0.0804870744767174	-0.309886307090077	-0.390373381566794	0	0	0	0.998885121167058	0.993262501600167	0.988837022806453	0	0	0	22640	Zfp1	chr8
12927	7.53692878148967	0.267721309128117	0.375376956299704	0.107655647171588	0	0	0	0.994221561068174	0.98751212009855	0.999028115564708	0	0	0	12927	Bcar1	chr8
23837	6.22161341911636	0.00277583875347354	0.188888298742602	0.186112459989128	0	0	0	0.999998844190348	0.99988118854058	0.999928051716625	0	0	0	23837	Cfdp1	chr8
66817	3.79594801232404	-1.11976728515455	-1.14856422048435	-0.0287969353298028	-0.490476061721811	-0.617306881164926	0	0.31821732368811	0.276745952031371	0.999666955968799	0	0	0	66817	Tmem170	chr8
56773	-1.6231974152468	3.47434830140634	0.610080725825886	-2.86426757558045	3.97509700235388	0	-3.07367276340086	0.00191062719826872	0.775736991635624	0.00733237580142111	1	0	0	56773	Chst5	chr8
234740	3.27815845869359	1.1170394691127	0.295745562870034	-0.82129390624267	0.612700861556767	0	0	0.278189797612652	0.998189215902374	0.8181172000284	0	0	0	234740	Tmem231	chr8
93739	3.68993239492136	-0.559961082507199	-1.04425894585423	-0.484297863347034	0	-0.29643893643326	0	0.989625283165987	0.387064832717403	0.996794190851904	0	0	0	93739	Gabarapl2	chr8
30947	1.66904352355957	-0.311909548806197	-0.42231839593663	-0.110408847130433	0	0	0	0.995458161744951	0.99054668209723	0.999390749672189	0	0	0	30947	Adat1	chr8
85305	7.17750592210426	0.115412562586204	-0.179331531473466	-0.294744094059671	0	0	0	0.99997831441347	0.999956401644236	0.999921888900367	0	0	0	85305	Kars1	chr8
57321	4.15187094372588	0.0995013449630004	0.0222071338860443	-0.0772942110769561	0	0	0	0.999661914948372	0.999938855106251	0.999798169582778	0	0	0	57321	Terf2ip	chr8
627828	1.18105440595708	0.61021457690309	0.444945437720326	-0.165269139182764	0	0	0	0.888889525602715	0.958526385359897	0.991508718316232	0	0	0	627828	Gm6793	NA
170571	-1.94291394940902	1.88201188232763	2.33247461865093	0.4504627363233	0.999510450910462	1.51519989964902	0	0.178186481003135	0.0857490592203468	0.792765610646644	0	0	0	170571	Cntnap4	chr8
270096	4.45146563279615	0.415729035876791	-0.283943771679488	-0.699672807556279	0	0	0	0.985766123765556	0.995561003018587	0.905159156508658	0	0	0	270096	Mon1b	chr8
208936	2.94898433712825	6.18977762654502	8.22548635619857	2.03570872965355	10.7118724083045	12.533675272535	1.7260540664829	1.94553785815987e-06	5.95659404044259e-07	0.0609296846980378	1	1	0	208936	Adamts18	chr8
67528	2.09392042401945	-1.50255674878843	-2.80113757686837	-1.29858082807993	-1.43425375136583	-5.4517883874383	-1.01994611459298	0.0939598689109423	0.000262526552109416	0.168205069259776	0	-1	0	67528	Nudt7	chr8
270097	-3.50544538183256	2.90100353616674	2.67644638557351	-0.224557150593227	3.16585345133512	2.83680178556511	0	0.0063572324172604	0.0105959274879608	0.917567779393722	1	1	0	270097	Vat1l	chr8
80707	3.93066136007	-0.254873488326915	-0.209440060341285	0.0454334279856301	0	0	0	0.999436003013908	0.999651870020952	0.999960804437108	0	0	0	80707	Wwox	chr8
17132	2.4227850843774	2.98032039933895	4.16565583637367	1.18533543703472	7.121263222325	10.6297253234294	0.586090412087849	4.0410979726741e-05	1.96152205479502e-06	0.286700324675034	1	1	0	17132	Maf	chr8
75465	-3.49216738543551	-2.47731294383316	-3.04437077801769	-0.56705783418453	-1.83827545432792	-2.61684086866628	0	0.0520036679958035	0.0152177258520311	0.756163839116255	0	0	0	75465	Dynlrb2	chr8
75796	2.45287328176348	-1.24262921636897	-0.702910299616284	0.539718916752689	-1.2892008488795	0	0	0.115933872080264	0.921841008375888	0.985073765617852	0	0	0	75796	Cdyl2	chr8
66531	2.27740382237051	0.731729295923522	0.589559152612452	-0.14217014331107	0	0	0	0.870882696780511	0.955316921591486	0.998247666729945	0	0	0	66531	Cmc2	chr8
72155	2.16236670258988	2.50550647250029	2.27627934405855	-0.229227128441748	6.34761016478846	5.68907772439067	0	9.19466626622975e-05	0.00019631248572826	0.993556687979712	1	1	0	72155	Cenpn	chr8
234776	5.10299094228666	-1.59936952308268	-1.30945572523441	0.28991379784827	-4.02290342553612	-2.07721149473716	0	0.00174871460309744	0.0349707926122285	0.999636575897513	-1	0	0	234776	Atmin	chr8
69528	0.834359004818116	-0.378515537101305	-1.76299646873486	-1.38448093163355	0	-2.41855132415862	-1.237874276867	0.947612987890114	0.0203548047085572	0.12472836004615	0	0	0	69528	1700030J22Rik	chr8
68133	3.74232854144808	0.489016393373651	0.561334590573009	0.0723181971993583	0	0	0	0.990973997394012	0.983670116591734	0.999823861899779	0	0	0	68133	Gcsh	chr8
76645	-1.76403655622375	-0.170475626151189	1.50132010556231	1.6717957317135	0	0.871732014664445	1.20310522334611	0.950177627440127	0.20495376774686	0.131567044081569	0	0	0	76645	Pkd1l2	chr8
63857	-0.984337728754281	0.324282283439119	-0.903907083109819	-1.22818936654894	0	0	-0.565271641535389	0.928888255315696	0.592540454662873	0.293611117340041	0	0	0	63857	Bco1	chr8
209239	3.74084047621563	-0.485662089333774	-0.522503298151399	-0.0368412088176253	0	0	0	0.971218681457644	0.965367666204778	0.999599475653666	0	0	0	209239	Gan	chr8
100504395	3.39035752407829	-0.499640287809937	-0.52818499956022	-0.0285447117502824	0	0	0	0.963035859390318	0.958438473459524	0.999596548561374	0	0	0	100504395	Gm20204	NA
74440	6.84879509416316	0.78397560502896	-0.134779041279903	-0.918754646308863	0	0	0	0.935331059965188	0.999947778402884	0.742688918527746	0	0	0	74440	Cmip	chr8
234779	5.30106549561855	-4.2375455649593	-3.68457367085906	0.552971894100245	-23.4070822153793	-19.408841408535	0	3.30695400283445e-09	1.52906623446152e-08	0.997902669803378	-1	-1	0	234779	Plcg2	chr8
74032	2.97950577901596	-3.57229883437749	-4.21613102868111	-0.643832194303624	-10.7501822275496	-13.653997745099	0	1.77810465485993e-06	2.68482817702607e-07	0.964469978196188	-1	-1	0	74032	Sdr42e1	chr8
68533	3.24615517666457	0.47671920331244	0.010219890028965	-0.466499313283475	0	0	0	0.99308011581934	0.999984841700795	0.994673648020299	0	0	0	68533	Mphosph6	chr8
12554	4.02439597717547	4.52732749689642	1.98982709785566	-2.53750039904077	8.04573581929107	2.82636496689414	-3.60610826990681	1.68183517170232e-05	0.0106742979856122	0.00323056024114693	1	1	0	12554	Cdh13	chr8
68196	6.30693203921995	0.437078579147826	0.243204981604469	-0.193873597543357	0	0	0	0.998532610155832	0.999783278236863	0.999914665650332	0	0	0	68196	Hsbp1	chr8
56690	2.68907113042462	-1.10552719885394	-1.54236832458935	-0.43684112573541	-0.432984282152426	-2.29892468137234	0	0.33800206745384	0.0246097793189779	0.984439954609105	0	0	0	56690	Mlycd	chr8
71839	6.92835086452919	-0.953490164066299	0.362275271418948	1.31576543548525	0	0	2.15980122728635	0.612561032709026	0.998371648192496	0.0306879317806373	0	0	0	71839	Osgin1	chr8
117148	-1.56972038165837	0.818591109066272	1.7257627032412	0.907171594174924	0	1.13654102384653	0	0.622091759070786	0.144869746769442	0.564251289652173	0	0	0	117148	Necab2	chr8
56453	7.47231524449348	0.696629551532421	0.413198008315794	-0.283431543216627	0	0	0	0.974587216674341	0.998961181540841	0.999839311309079	0	0	0	56453	Mbtps1	chr8
72552	3.65788506666492	-1.67411661241635	-1.01144152887313	0.662675083543222	-3.45885617746075	-0.0577536212531316	0	0.00401372605116843	0.477653795857792	0.952457463756436	-1	0	0	72552	Hsdl1	chr8
21341	3.63396775746484	-0.532944808609827	-0.34157357579393	0.191371232815897	0	0	0	0.984478618834533	0.997106242849068	0.999366872843303	0	0	0	21341	Taf1c	chr8
628061	1.55690465203132	-0.368288997231527	-0.417999807043943	-0.0497108098124159	0	0	0	0.993595333228804	0.991932386296548	0.999768223517058	0	0	0	628061	Rps13-ps4	NA
67866	-2.89527578145283	2.44407667813386	1.4154081652742	-1.02866851285966	1.72579300061313	0.527220700079836	-0.0346028269195542	0.0620571402957657	0.31320842953485	0.506001497086918	0	0	0	67866	Wfdc1	chr8
69047	5.83874392851824	-2.86512127053594	-2.11674381627813	0.748377454257803	-8.39990171207329	-5.03041165250669	0	1.18386048150976e-05	0.000444345189019639	0.876817377895284	-1	-1	0	69047	Atp2c2	chr8
74347	3.42626566983311	0.635331195307787	-0.0242111652943713	-0.659542360602158	0	0	0	0.879748490432975	0.999229577290931	0.872771515211772	0	0	0	74347	Meak7	chr8
72042	7.53860310630498	2.003623723281	3.71788659293668	1.71426286965568	4.16831145060134	11.2711642584164	3.29261120517013	0.0014223147431005	1.22757718982925e-06	0.0051681444862983	1	1	0	72042	Cotl1	chr8
234796	2.71134316322411	-0.220874318418734	-0.344477907038368	-0.123603588619634	0	0	0	0.991887621482974	0.983640354473064	0.997020489024629	0	0	0	234796	Klhl36	chr8
22224	6.80463378080486	-0.0524193052514894	0.204425643495164	0.256844948746654	0	0	0	0.999946423958349	0.999682308017177	0.999685835054748	0	0	0	22224	Usp10	chr8
78892	9.20211676113854	2.16618376862917	3.38407219256871	1.21788842393954	5.27835997397016	10.8708886065256	1.13037118713054	0.000324395874397667	1.62497172940426e-06	0.144859481251583	1	1	0	78892	Crispld2	chr8
102193	4.67872858697218	-0.629569147418556	-0.704919459001619	-0.0753503115830636	0	0	0	0.985376921771226	0.967199820275634	0.999968733759455	0	0	0	102193	Zdhhc7	chr8
234797	4.292907858343	-3.67759189640572	-3.07624805926061	0.601343837145111	-10.397551507082	-8.02238472163011	0	2.31250335753782e-06	1.67620208613066e-05	0.952620816567367	-1	-1	0	234797	6430548M08Rik	chr8
382034	7.17088412305638	-0.964463097316378	-1.44514604962626	-0.480682952309878	0	-3.83366899414371	0	0.617184572522953	0.00229958519875396	0.999401145147574	0	-1	0	382034	Gse1	chr8
272551	3.47710350796147	1.14636558205624	0.48052084481994	-0.6658447372363	0.814117363853431	0	0	0.219080353639155	0.992996872040908	0.954096823221932	0	0	0	272551	Gins2	chr8
100038388	-0.919842870196443	-0.926250569590763	-1.6524598816089	-0.726209312018133	0	-1.33861255288304	0	0.558352393199941	0.108249672297603	0.72308710033879	0	0	0	100038388	Gm10614	NA
68918	-0.318671863120699	2.96486547139527	2.23673651827443	-0.728128953120839	3.4469898053512	2.36079696073731	0	0.00413381726781864	0.0224140250980386	0.680023993994305	1	0	0	68918	1190005I06Rik	chr8
18117	4.90456052222325	0.635072156422118	0.429947833791748	-0.20512432263037	0	0	0	0.974496648149908	0.996868792819973	0.999644211739195	0	0	0	18117	Emc8	chr8
12857	8.22518106593624	-0.345026651929312	-0.657824719137667	-0.312798067208355	0	0	0	0.999774406357076	0.990322702064995	0.999901586768274	0	0	0	12857	Cox4i1	chr8
15900	2.55958891356662	1.49197866687271	-0.410769580304652	-1.90274824717737	2.00311242473006	0	-3.85078860596819	0.0393061758035641	0.988627819828148	0.00224341302878262	0	0	0	15900	Irf8	chr8
15227	-2.18077750817539	3.59408959769988	3.06204528422718	-0.532044313472698	3.59803651273503	3.19874057443344	0	0.00334593996733119	0.0060654507208487	0.761381376256363	1	1	0	15227	Foxf1	chr8
234814	3.66008184721272	-0.748310917386215	-1.01050068416797	-0.262189766781758	0	-0.0730034201940464	0	0.937470510145526	0.471760536675506	0.999731865804933	0	0	0	234814	Mthfsd	chr8
14234	-1.3646643230968	-0.145809889007354	-0.03938083232496	0.106429056682394	0	0	0	0.97353693843661	0.993521765750206	0.982421723697652	0	0	0	14234	Foxc2	chr8
76454	4.11065149147312	-1.7119532752226	-2.05784884171726	-0.345895566494661	-2.53512488317568	-3.82928391316021	0	0.0169093960048469	0.00231575524711275	0.98631472011192	0	-1	0	76454	Fbxo31	chr8
67443	7.13984058403336	-0.193553577265828	-0.124597821063422	0.0689557562024055	0	0	0	0.999851359964002	0.999924592764164	0.999978494526503	0	0	0	67443	Map1lc3b	chr8
142682	6.86015145706839	-0.524072380964908	-0.0918066072567996	0.432265773708108	0	0	0	0.997583984295501	0.999973640816102	0.999454351866795	0	0	0	142682	Zcchc14	chr8
57340	-1.17412320981961	-1.13891014153271	0.714379804772244	1.85328994630495	-0.376906803974197	0	2.25627594402004	0.357988376337988	0.752102568524497	0.0263594219712095	0	0	0	57340	Jph3	chr8
234825	3.98758006778835	0.146854231321408	0.0715671072058424	-0.0752871241155657	0	0	0	0.999936820967496	0.999978310282696	0.999979131295929	0	0	0	234825	Klhdc4	chr8
20539	7.32368555041341	1.31170072316211	2.63545336919414	1.32375264603203	1.4741105022146	7.75434009449795	1.68975375885112	0.0885497774054829	2.15319501963085e-05	0.0639662998469926	0	1	0	20539	Slc7a5	chr8
53325	4.04403321356628	0.426449747913148	0.225586378373297	-0.200863369539851	0	0	0	0.993472890307802	0.9989673300903	0.999191173819473	0	0	0	53325	Banp	chr8
195209	2.19324271726729	-0.196952524066813	-0.0475994720373838	0.149353052029429	0	0	0	0.95921424784018	0.990898872671052	0.971628137318194	0	0	0	195209	Zfp469	chr8
22761	4.28342632395771	0.0782079689040849	-0.304046066003925	-0.38225403490801	0	0	0	0.999905709627231	0.999286526014841	0.998650527836536	0	0	0	22761	Zfpm1	chr8
76014	6.48869003771814	-0.327963825798959	0.0222992233790267	0.350263049177985	0	0	0	0.999739011736972	0.999994798594472	0.999795079777173	0	0	0	76014	Zc3h18	chr8
234836	0.217131383908509	-1.6825385702083	-0.926765703917999	0.755772866290303	-1.98805988216926	0	0	0.0402651032055249	0.579733631221443	0.767785528518007	0	0	0	234836	Il17c	chr8
13057	5.24514905314116	-1.42423543186031	-1.05628935847507	0.367946073385241	-3.1387037059893	-0.416145184318292	0	0.00654843584861587	0.343893330428484	0.999558288031054	-1	0	0	13057	Cyba	chr8
192156	3.7982246372276	-0.527456922385687	-0.493485823930012	0.0339710984556749	0	0	0	0.982361213028193	0.987605881734466	0.999897751711267	0	0	0	192156	Mvd	chr8
100689703	4.23144340502941	-0.635303712862451	-0.0429769485304963	0.592326764331955	0	0	0	0.980684603298802	0.999958850018353	0.989529039632183	0	0	0	100689703	9330133O14Rik	NA
